,SideA.Date,SideA.ViewData.Accounting Net Amount,SideA.ViewData.Age,SideA.ViewData.Age WK,SideA.ViewData.Asset Type Category,SideA.ViewData.Base Net Amount,SideA.ViewData.BreakID_A_side,SideA.ViewData.CUSIP,SideA.ViewData.Cancel Amount,SideA.ViewData.Cancel Flag,SideA.ViewData.Currency,SideA.ViewData.B-P Net Amount,SideA.ViewData.Custodian,SideA.ViewData.Custodian Account,SideA.ViewData.Description,SideA.ViewData.Fund,SideA.ViewData.ISIN,SideA.ViewData.Investment Type,SideA.ViewData.Mapped Custodian Account,SideA.ViewData.Net Amount Difference,SideA.ViewData.Net Amount Difference Absolute,SideA.ViewData.Price,SideA.ViewData.Prime Broker,SideA.ViewData.Quantity,SideA.ViewData.SEDOL,SideA.ViewData.SPM ID,SideA.ViewData.Settle Date,SideA.ViewData.Side0_UniqueIds,SideA.ViewData.Side1_UniqueIds,SideA.ViewData.Status,SideA.ViewData.Ticker,SideA.ViewData.Trade Date,SideA.ViewData.Transaction Category,SideA.ViewData.Transaction Type,SideA.ViewData.Underlying Cusip,SideA.ViewData.Underlying ISIN,SideA.ViewData.Underlying Investment ID,SideA.ViewData.Underlying Sedol,SideA.ViewData._ID,SideA.filter_key,SideB.Date,SideB.ViewData.Accounting Net Amount,SideB.ViewData.Age,SideB.ViewData.Age WK,SideB.ViewData.Asset Type Category,SideB.ViewData.Base Net Amount,SideB.ViewData.BreakID_B_side,SideB.ViewData.CUSIP,SideB.ViewData.Cancel Amount,SideB.ViewData.Cancel Flag,SideB.ViewData.Currency,SideB.ViewData.B-P Net Amount,SideB.ViewData.Custodian,SideB.ViewData.Custodian Account,SideB.ViewData.Description,SideB.ViewData.Fund,SideB.ViewData.ISIN,SideB.ViewData.Investment Type,SideB.ViewData.Mapped Custodian Account,SideB.ViewData.Net Amount Difference,SideB.ViewData.Net Amount Difference Absolute,SideB.ViewData.Price,SideB.ViewData.Prime Broker,SideB.ViewData.Quantity,SideB.ViewData.SEDOL,SideB.ViewData.SPM ID,SideB.ViewData.Settle Date,SideB.ViewData.Side0_UniqueIds,SideB.ViewData.Side1_UniqueIds,SideB.ViewData.Status,SideB.ViewData.Ticker,SideB.ViewData.Trade Date,SideB.ViewData.Transaction Category,SideB.ViewData.Transaction Type,SideB.ViewData.Underlying Cusip,SideB.ViewData.Underlying ISIN,SideB.ViewData.Underlying Investment ID,SideB.ViewData.Underlying Sedol,SideB.ViewData._ID,SideB.filter_key,duplicate_flag,filter_key,label,SideA.ISIN_NA,SideB.ISIN_NA,ISIN_match,CUSIP_match,Currency_match,Trade_Date_match,Settle_Date_match,Fund_match,Amount_diff_1,Amount_diff_2,Trade_date_diff,Settle_date_diff,SideA.ViewData.Asset Category Type,SideB.ViewData.Asset Category Type,SideB.ViewData.key_NAN,SideB.ViewData.Common_key,SideA.ViewData.key_NAN,SideA.ViewData.Common_key,All_key_nan,new_key_match,ViewData.Combined Transaction Type,ViewData.Combined Fund,open_key,amount_percent,Combined_Investment_Type,Combined_Asset_Type_Category,SideA.TType,SideB.TType,abs_amount_flag
3554,2020-04-03,,0,0.0,nan,,1216608639.0,nan,0.0,,EUR,-8588769.89,BNP,1030028688U,,6941828811,nan,,"JPM Collateral HAEK_HY_EU DEKA,OKEF86440402",-8588769.89,8588769.89,,bnp,,,,04-03-2020,nan,54_379807924_BNP Paribas,OB,,04-03-2020,nan,s304,,,,,5e8ab8a31554581fb0e6aede,"Advent Geneva,BNP ParibasJPM Collateral HAEK_HY_EU DEKA,OKEF86440402EUR",2020-04-03,-8588769.89,0.0,0.0,nan,,1216608481.0,nan,-8588769.89,0.0,EUR,,HAEK HY EU,OKEF86440402,GBP FORWARD,HAEKHYEU,nan,forwards,"JPM Collateral HAEK_HY_EU DEKA,OKEF86440402",8588769.89,8588769.89,,bnp,7595049.21,,,04-03-2020,15_379807924_Advent Geneva,nan,OB,,03-31-2020,nan,forwardfx,,,,,5e8ab8a31554581fb0e6ae21,"Advent Geneva,BNP ParibasJPM Collateral HAEK_HY_EU DEKA,OKEF86440402EUR",0.0,,UMR_One_to_One,1,1,1,1,1,0,1,0,,0.0,3.0,0,,,1,NA,1,NA,1,0,s304forwardfx,6941828811HAEKHYEU,15_379807924_Advent Geneva54_379807924_BNP Paribas,100.0,forwards,,Non-Trade,Trade,0
3555,2020-04-03,,0,0.0,nan,,1216608653.0,nan,0.0,,EUR,10743834.73,BNP,1030028688U,"BNP PARIBAS SECURITIES SERVICES, F_20200228-1.168962-PARBFRPPXXX EUR10743834,73_FCC0F2C9G4002005",6941828811,nan,,"JPM Collateral HAEK_HY_EU DEKA,OKEF86440402",10743834.73,10743834.73,,bnp,,,,04-03-2020,nan,71_379807924_BNP Paribas,OB,,04-03-2020,nan,s210,,,,,5e8ab8a31554581fb0e6aee8,"Advent Geneva,BNP ParibasJPM Collateral HAEK_HY_EU DEKA,OKEF86440402EUR",2020-04-03,10743834.73,0.0,0.0,nan,,1216608532.0,nan,10743834.73,0.0,EUR,,HAEK HY EU,OKEF86440402,EURFORWARD,HAEKHYEU,nan,forwards,"JPM Collateral HAEK_HY_EU DEKA,OKEF86440402",-10743834.73,10743834.73,,bnp,10743834.73,,,04-03-2020,2_379807924_Advent Geneva,nan,OB,,02-28-2020,nan,forwardfx,,,,,5e8ab8a31554581fb0e6ae48,"Advent Geneva,BNP ParibasJPM Collateral HAEK_HY_EU DEKA,OKEF86440402EUR",0.0,,UMR_One_to_One,1,1,1,1,1,0,1,0,,0.0,35.0,0,,,1,NA,1,NA,1,0,s210forwardfx,6941828811HAEKHYEU,2_379807924_Advent Geneva71_379807924_BNP Paribas,100.0,forwards,,Non-Trade,Trade,0
3556,2020-04-03,,0,0.0,nan,,1216608626.0,nan,0.0,,EUR,-17474943.95,BNP,1030028688U,,6941828811,nan,,"JPM Collateral HAEK_HY_EU DEKA,OKEF86440402",-17474943.95,17474943.95,,bnp,,,,04-03-2020,nan,53_379807924_BNP Paribas,OB,,04-03-2020,nan,s304,,,,,5e8ab8a31554581fb0e6aec4,"Advent Geneva,BNP ParibasJPM Collateral HAEK_HY_EU DEKA,OKEF86440402EUR",2020-04-03,-17474943.95,0.0,0.0,nan,,1216608490.0,nan,-17474943.95,0.0,EUR,,HAEK HY EU,OKEF86440402,USD FORWARD,HAEKHYEU,nan,forwards,"JPM Collateral HAEK_HY_EU DEKA,OKEF86440402",17474943.95,17474943.95,,bnp,19164771.03,,,04-03-2020,16_379807924_Advent Geneva,nan,OB,,03-31-2020,nan,forwardfx,,,,,5e8ab8a31554581fb0e6ae30,"Advent Geneva,BNP ParibasJPM Collateral HAEK_HY_EU DEKA,OKEF86440402EUR",0.0,,UMR_One_to_One,1,1,1,1,1,0,1,0,,0.0,3.0,0,,,1,NA,1,NA,1,0,s304forwardfx,6941828811HAEKHYEU,16_379807924_Advent Geneva53_379807924_BNP Paribas,100.0,forwards,,Non-Trade,Trade,0
3557,2020-04-03,,0,0.0,nan,,1216608638.0,nan,0.0,,EUR,19323978.1,BNP,1030028688U,"BNP PARIBAS SECURITIES SERVICES, F_20200228-0.908694-PARBFRPPXXX EUR19323978,1_FCC0F2C9G5002005",6941828811,nan,,"JPM Collateral HAEK_HY_EU DEKA,OKEF86440402",19323978.1,19323978.1,,bnp,,,,04-03-2020,nan,72_379807924_BNP Paribas,OB,,04-03-2020,nan,s210,,,,,5e8ab8a31554581fb0e6aedb,"Advent Geneva,BNP ParibasJPM Collateral HAEK_HY_EU DEKA,OKEF86440402EUR",2020-04-03,19323978.1,0.0,0.0,nan,,1216608484.0,nan,19323978.1,0.0,EUR,,HAEK HY EU,OKEF86440402,EURFORWARD,HAEKHYEU,nan,forwards,"JPM Collateral HAEK_HY_EU DEKA,OKEF86440402",-19323978.1,19323978.1,,bnp,19323978.1,,,04-03-2020,1_379807924_Advent Geneva,nan,OB,,02-28-2020,nan,forwardfx,,,,,5e8ab8a31554581fb0e6ae24,"Advent Geneva,BNP ParibasJPM Collateral HAEK_HY_EU DEKA,OKEF86440402EUR",0.0,,UMR_One_to_One,1,1,1,1,1,0,1,0,,0.0,35.0,0,,,1,NA,1,NA,1,0,s210forwardfx,6941828811HAEKHYEU,1_379807924_Advent Geneva72_379807924_BNP Paribas,100.0,forwards,,Non-Trade,Trade,0
3558,2020-04-02,,0,0.0,stif,,1214296611.0,X9USDECTI,0.0,,USD,539.25,BNY,943941,COLLECTIVE US GOVT STIF 7 BPS,943941,X9X9USDECTI2,it,"OKMF86460902,OKMF86473802",539.25,539.25,0.0,bny,,9A21VWQ,,04-02-2020,nan,116_379805948_The Bank of New York Mellon,OB,,04-02-2020,nan,stif interest,,,,,5e86c2571554581fb0bda531,"Advent Geneva,The Bank of New York MellonOKMF86460902,OKMF86473802USD",2020-04-03,539.25,0.0,0.0,nan,,1216630760.0,nan,539.25,0.0,USD,,San Fran,OKMF86473802,U.S. DOLLARS,SanFran,nan,cash,"OKMF86460902,OKMF86473802",-539.25,539.25,,nt,0.0,,,04-02-2020,83_379807966_Advent Geneva,nan,OB,usd,04-02-2020,nan,stif interest,,,,,5e8abe5b155458075c110d9b,"Advent Geneva,The Bank of New York MellonOKMF86460902,OKMF86473802USD",0.0,,UMR_One_to_One,0,1,0,0,1,1,1,0,,0.0,0.0,0,stif,,1,NA,0,X9X9USDECTI2,0,0,stif intereststif interest,943941SanFran,83_379807966_Advent Geneva116_379805948_The Bank of New York Mellon,100.0,itcash,stif,Non-Trade,Non-Trade,0
3559,2020-04-03,,0,0.0,nan,,1216632641.0,nan,0.0,,GBP,-27065.97,CACEIS,00500106020,,00500106020,nan,,OKEF86441102,-27065.97,27065.97,,caceis,,,,04-03-2020,nan,21_379807979_CACEIS,OB,,04-03-2020,misc. operations,misc. operationscompta vrt wtn,,,,,5e8abed51554581fb0e7e075,"Advent Geneva,CACEISOKEF86441102GBP",2020-04-03,-27065.97,0.0,0.0,nan,,1216632662.0,nan,-27065.97,0.0,GBP,,Contassur,OKEF86441102,EURFORWARD,Contassur,nan,forwards,OKEF86441102,27065.97,27065.97,,caceis,29785.37,,,04-03-2020,27_379807979_Advent Geneva,nan,OB,,03-26-2020,nan,forwardfx,,,,,5e8abed51554581fb0e7e08a,"Advent Geneva,CACEISOKEF86441102GBP",0.0,,UMR_One_to_One,1,1,1,1,1,0,1,0,,0.0,8.0,0,,,1,NA,1,NA,1,0,misc. operationscompta vrt wtnforwardfx,00500106020Contassur,27_379807979_Advent Geneva21_379807979_CACEIS,100.0,forwards,,Non-Trade,Trade,0
3560,2020-04-03,,0,0.0,nan,,1216632650.0,nan,0.0,,GBP,51786.02,CACEIS,00500106020,,00500106020,nan,,OKEF86441102,51786.02,51786.02,,caceis,,,,04-03-2020,nan,20_379807979_CACEIS,OB,,04-03-2020,misc. operations,misc. operationscompta vrt wtn,,,,,5e8abed51554581fb0e7e078,"Advent Geneva,CACEISOKEF86441102GBP",2020-04-03,51786.02,0.0,0.0,nan,,1216632656.0,nan,51786.02,0.0,GBP,,Contassur,OKEF86441102,GBP FORWARD,Contassur,nan,forwards,OKEF86441102,-51786.02,51786.02,,caceis,51786.02,,,04-03-2020,26_379807979_Advent Geneva,nan,OB,,03-25-2020,nan,forwardfx,,,,,5e8abed51554581fb0e7e085,"Advent Geneva,CACEISOKEF86441102GBP",0.0,,UMR_One_to_One,1,1,1,1,1,0,1,0,,0.0,9.0,0,,,1,NA,1,NA,1,0,misc. operationscompta vrt wtnforwardfx,00500106020Contassur,26_379807979_Advent Geneva20_379807979_CACEIS,100.0,forwards,,Non-Trade,Trade,0
3561,2020-04-03,,0,0.0,nan,,1216632640.0,nan,0.0,,GBP,88401.81,CACEIS,00500106020,,00500106020,nan,,OKEF86441102,88401.81,88401.81,,caceis,,,,04-03-2020,nan,17_379807979_CACEIS,OB,,04-03-2020,misc. operations,misc. operationscompta vrt wtn,,,,,5e8abed51554581fb0e7e073,"Advent Geneva,CACEISOKEF86441102GBP",2020-04-03,88401.81,0.0,0.0,nan,,1216632643.0,nan,88401.81,0.0,GBP,,Contassur,OKEF86441102,GBP FORWARD,Contassur,nan,forwards,OKEF86441102,-88401.81,88401.81,,caceis,88401.81,,,04-03-2020,29_379807979_Advent Geneva,nan,OB,,03-12-2020,nan,forwardfx,,,,,5e8abed51554581fb0e7e077,"Advent Geneva,CACEISOKEF86441102GBP",0.0,,UMR_One_to_One,1,1,1,1,1,0,1,0,,0.0,22.0,0,,,1,NA,1,NA,1,0,misc. operationscompta vrt wtnforwardfx,00500106020Contassur,29_379807979_Advent Geneva17_379807979_CACEIS,100.0,forwards,,Non-Trade,Trade,0
3562,2020-04-03,,0,0.0,nan,,1216632625.0,nan,0.0,,GBP,105236.35,CACEIS,00500106020,,00500106020,nan,,OKEF86441102,105236.35,105236.35,,caceis,,,,04-03-2020,nan,19_379807979_CACEIS,OB,,04-03-2020,misc. operations,misc. operationscompta vrt wtn,,,,,5e8abed51554581fb0e7e063,"Advent Geneva,CACEISOKEF86441102GBP",2020-04-03,105236.35,0.0,0.0,nan,,1216632613.0,nan,105236.35,0.0,GBP,,Contassur,OKEF86441102,GBP FORWARD,Contassur,nan,forwards,OKEF86441102,-105236.35,105236.35,,caceis,105236.35,,,04-03-2020,25_379807979_Advent Geneva,nan,OB,,03-20-2020,nan,forwardfx,,,,,5e8abed51554581fb0e7e05a,"Advent Geneva,CACEISOKEF86441102GBP",0.0,,UMR_One_to_One,1,1,1,1,1,0,1,0,,0.0,14.0,0,,,1,NA,1,NA,1,0,misc. operationscompta vrt wtnforwardfx,00500106020Contassur,25_379807979_Advent Geneva19_379807979_CACEIS,100.0,forwards,,Non-Trade,Trade,0
3563,2020-04-03,,0,0.0,nan,,1216632646.0,nan,0.0,,GBP,173297.85,CACEIS,00500106020,,00500106020,nan,,OKEF86441102,173297.85,173297.85,,caceis,,,,04-03-2020,nan,18_379807979_CACEIS,OB,,04-03-2020,misc. operations,misc. operationscompta vrt wtn,,,,,5e8abed51554581fb0e7e07e,"Advent Geneva,CACEISOKEF86441102GBP",2020-04-03,173297.85,0.0,0.0,nan,,1216632654.0,nan,173297.85,0.0,GBP,,Contassur,OKEF86441102,GBP FORWARD,Contassur,nan,forwards,OKEF86441102,-173297.85,173297.85,,caceis,173297.85,,,04-03-2020,30_379807979_Advent Geneva,nan,OB,,03-17-2020,nan,forwardfx,,,,,5e8abed51554581fb0e7e081,"Advent Geneva,CACEISOKEF86441102GBP",0.0,,UMR_One_to_One,1,1,1,1,1,0,1,0,,0.0,17.0,0,,,1,NA,1,NA,1,0,misc. operationscompta vrt wtnforwardfx,00500106020Contassur,30_379807979_Advent Geneva18_379807979_CACEIS,100.0,forwards,,Non-Trade,Trade,0
3564,2020-04-03,,0,0.0,nan,,1216632623.0,nan,0.0,,GBP,2183386.63,CACEIS,00500106020,,00500106020,nan,,OKEF86441102,2183386.63,2183386.63,,caceis,,,,04-03-2020,nan,22_379807979_CACEIS,OB,,04-03-2020,misc. operations,misc. operationscompta vrt wtn,,,,,5e8abed51554581fb0e7e064,"Advent Geneva,CACEISOKEF86441102GBP",2020-04-03,2183386.63,0.0,0.0,nan,,1216632660.0,nan,2183386.63,0.0,GBP,,Contassur,OKEF86441102,GBP FORWARD,Contassur,nan,forwards,OKEF86441102,-2183386.63,2183386.63,,caceis,2183386.63,,,04-03-2020,28_379807979_Advent Geneva,nan,OB,,04-01-2020,nan,forwardfx,,,,,5e8abed51554581fb0e7e088,"Advent Geneva,CACEISOKEF86441102GBP",0.0,,UMR_One_to_One,1,1,1,1,1,0,1,0,,0.0,2.0,0,,,1,NA,1,NA,1,0,misc. operationscompta vrt wtnforwardfx,00500106020Contassur,28_379807979_Advent Geneva22_379807979_CACEIS,100.0,forwards,,Non-Trade,Trade,0
3565,2020-04-03,,0,0.0,nan,,1216632645.0,nan,0.0,,GBP,-2575042.69,CACEIS,00500106020,,00500106020,nan,,OKEF86441102,-2575042.69,2575042.69,,caceis,,,,04-03-2020,nan,16_379807979_CACEIS,OB,,04-03-2020,misc. operations,misc. operationscompta vrt wtn,,,,,5e8abed51554581fb0e7e07c,"Advent Geneva,CACEISOKEF86441102GBP",2020-04-03,-2575042.69,0.0,0.0,nan,,1216632617.0,nan,-2575042.69,0.0,GBP,,Contassur,OKEF86441102,EURFORWARD,Contassur,nan,forwards,OKEF86441102,2575042.69,2575042.69,,caceis,3014742.95,,,04-03-2020,12_379807979_Advent Geneva,nan,OB,,02-28-2020,nan,forwardfx,,,,,5e8abed51554581fb0e7e05e,"Advent Geneva,CACEISOKEF86441102GBP",0.0,,UMR_One_to_One,1,1,1,1,1,0,1,0,,0.0,35.0,0,,,1,NA,1,NA,1,0,misc. operationscompta vrt wtnforwardfx,00500106020Contassur,12_379807979_Advent Geneva16_379807979_CACEIS,100.0,forwards,,Non-Trade,Trade,0
3566,2020-04-03,,0,0.0,nan,,1216632632.0,nan,0.0,,EUR,29785.37,CACEIS,00500106017,,00500106017,nan,,OKEF86441102,29785.37,29785.37,,caceis,,,,04-03-2020,nan,12_379807979_CACEIS,OB,,04-03-2020,misc. operations,misc. operationscompta vrt wtn,,,,,5e8abed51554581fb0e7e070,"Advent Geneva,CACEISOKEF86441102EUR",2020-04-03,29785.37,0.0,0.0,nan,,1216632642.0,nan,29785.37,0.0,EUR,,Contassur,OKEF86441102,EURFORWARD,Contassur,nan,forwards,OKEF86441102,-29785.37,29785.37,,caceis,29785.37,,,04-03-2020,24_379807979_Advent Geneva,nan,OB,,03-26-2020,nan,forwardfx,,,,,5e8abed51554581fb0e7e076,"Advent Geneva,CACEISOKEF86441102EUR",0.0,,UMR_One_to_One,1,1,1,1,1,0,1,0,,0.0,8.0,0,,,1,NA,1,NA,1,0,misc. operationscompta vrt wtnforwardfx,00500106017Contassur,24_379807979_Advent Geneva12_379807979_CACEIS,100.0,forwards,,Non-Trade,Trade,0
3567,2020-04-03,,0,0.0,nan,,1216632630.0,nan,0.0,,EUR,-56215.83,CACEIS,00500106017,,00500106017,nan,,OKEF86441102,-56215.83,56215.83,,caceis,,,,04-03-2020,nan,10_379807979_CACEIS,OB,,04-03-2020,misc. operations,misc. operationscompta vrt wtn,,,,,5e8abed51554581fb0e7e06a,"Advent Geneva,CACEISOKEF86441102EUR",2020-04-03,-56215.83,0.0,0.0,nan,,1216632614.0,nan,-56215.83,0.0,EUR,,Contassur,OKEF86441102,GBP FORWARD,Contassur,nan,forwards,OKEF86441102,56215.83,56215.83,,caceis,51786.02,,,04-03-2020,22_379807979_Advent Geneva,nan,OB,,03-25-2020,nan,forwardfx,,,,,5e8abed51554581fb0e7e05c,"Advent Geneva,CACEISOKEF86441102EUR",0.0,,UMR_One_to_One,1,1,1,1,1,0,1,0,,0.0,9.0,0,,,1,NA,1,NA,1,0,misc. operationscompta vrt wtnforwardfx,00500106017Contassur,22_379807979_Advent Geneva10_379807979_CACEIS,100.0,forwards,,Non-Trade,Trade,0
3568,2020-04-03,,0,0.0,nan,,1216632606.0,nan,0.0,,EUR,76069.69,CACEIS,00500106017,,00500106017,nan,,OKEF86441102,76069.69,76069.69,,caceis,,,,04-03-2020,nan,9_379807979_CACEIS,OB,,04-03-2020,misc. operations,misc. operationscompta vrt wtn,,,,,5e8abed51554581fb0e7e052,"Advent Geneva,CACEISOKEF86441102EUR",2020-04-03,76069.69,0.0,0.0,nan,,1216632655.0,nan,76069.69,0.0,EUR,,Contassur,OKEF86441102,EURFORWARD,Contassur,nan,forwards,OKEF86441102,-76069.69,76069.69,,caceis,76069.69,,,04-03-2020,21_379807979_Advent Geneva,nan,OB,,03-25-2020,nan,forwardfx,,,,,5e8abed51554581fb0e7e082,"Advent Geneva,CACEISOKEF86441102EUR",0.0,,UMR_One_to_One,1,1,1,1,1,0,1,0,,0.0,9.0,0,,,1,NA,1,NA,1,0,misc. operationscompta vrt wtnforwardfx,00500106017Contassur,21_379807979_Advent Geneva9_379807979_CACEIS,100.0,forwards,,Non-Trade,Trade,0
3569,2020-04-03,,0,0.0,nan,,1216632651.0,nan,0.0,,USD,-82231.34,CACEIS,00500106021,,00500106021,nan,,OKEF86441102,-82231.34,82231.34,,caceis,,,,04-03-2020,nan,27_379807979_CACEIS,OB,,04-03-2020,misc. operations,misc. operationscompta vrt wtn,,,,,5e8abed51554581fb0e7e079,"Advent Geneva,CACEISOKEF86441102USD",2020-04-03,-82231.34,0.0,0.0,nan,,1216632621.0,nan,-82231.34,0.0,USD,,Contassur,OKEF86441102,EURFORWARD,Contassur,nan,forwards,OKEF86441102,82231.34,82231.34,,caceis,76069.69,,,04-03-2020,8_379807979_Advent Geneva,nan,OB,,03-25-2020,nan,forwardfx,,,,,5e8abed51554581fb0e7e061,"Advent Geneva,CACEISOKEF86441102USD",0.0,,UMR_One_to_One,1,1,1,1,1,0,1,0,,0.0,9.0,0,,,1,NA,1,NA,1,0,misc. operationscompta vrt wtnforwardfx,00500106021Contassur,8_379807979_Advent Geneva27_379807979_CACEIS,100.0,forwards,,Non-Trade,Trade,0
3570,2020-04-03,,0,0.0,nan,,1216632622.0,nan,0.0,,EUR,83506.27,CACEIS,00500106017,,00500106017,nan,,OKEF86441102,83506.27,83506.27,,caceis,,,,04-03-2020,nan,13_379807979_CACEIS,OB,,04-03-2020,misc. operations,misc. operationscompta vrt wtn,,,,,5e8abed51554581fb0e7e062,"Advent Geneva,CACEISOKEF86441102EUR",2020-04-03,83506.27,0.0,0.0,nan,,1216632628.0,nan,83506.27,0.0,EUR,,Contassur,OKEF86441102,EURFORWARD,Contassur,nan,forwards,OKEF86441102,-83506.27,83506.27,,caceis,83506.27,,,04-03-2020,1_379807979_Advent Geneva,nan,OB,,03-27-2020,nan,forwardfx,,,,,5e8abed51554581fb0e7e06b,"Advent Geneva,CACEISOKEF86441102EUR",0.0,,UMR_One_to_One,1,1,1,1,1,0,1,0,,0.0,7.0,0,,,1,NA,1,NA,1,0,misc. operationscompta vrt wtnforwardfx,00500106017Contassur,1_379807979_Advent Geneva13_379807979_CACEIS,100.0,forwards,,Non-Trade,Trade,0
3571,2020-04-03,,0,0.0,nan,,1216632644.0,nan,0.0,,EUR,-99928.57,CACEIS,00500106017,,00500106017,nan,,OKEF86441102,-99928.57,99928.57,,caceis,,,,04-03-2020,nan,4_379807979_CACEIS,OB,,04-03-2020,misc. operations,misc. operationscompta vrt wtn,,,,,5e8abed51554581fb0e7e07a,"Advent Geneva,CACEISOKEF86441102EUR",2020-04-03,-99928.57,0.0,0.0,nan,,1216632616.0,nan,-99928.57,0.0,EUR,,Contassur,OKEF86441102,GBP FORWARD,Contassur,nan,forwards,OKEF86441102,99928.57,99928.57,,caceis,88401.81,,,04-03-2020,16_379807979_Advent Geneva,nan,OB,,03-12-2020,nan,forwardfx,,,,,5e8abed51554581fb0e7e060,"Advent Geneva,CACEISOKEF86441102EUR",0.0,,UMR_One_to_One,1,1,1,1,1,0,1,0,,0.0,22.0,0,,,1,NA,1,NA,1,0,misc. operationscompta vrt wtnforwardfx,00500106017Contassur,16_379807979_Advent Geneva4_379807979_CACEIS,100.0,forwards,,Non-Trade,Trade,0
3572,2020-04-03,,0,0.0,nan,,1216632657.0,nan,0.0,,USD,-91790.09,CACEIS,00500106021,,00500106021,nan,,OKEF86441102,-91790.09,91790.09,,caceis,,,,04-03-2020,nan,29_379807979_CACEIS,OB,,04-03-2020,misc. operations,misc. operationscompta vrt wtn,,,,,5e8abed51554581fb0e7e084,"Advent Geneva,CACEISOKEF86441102USD",2020-04-03,-91790.09,0.0,0.0,nan,,1216632610.0,nan,-91790.09,0.0,USD,,Contassur,OKEF86441102,EURFORWARD,Contassur,nan,forwards,OKEF86441102,91790.09,91790.09,,caceis,83506.27,,,04-03-2020,10_379807979_Advent Geneva,nan,OB,,03-27-2020,nan,forwardfx,,,,,5e8abed51554581fb0e7e056,"Advent Geneva,CACEISOKEF86441102USD",0.0,,UMR_One_to_One,1,1,1,1,1,0,1,0,,0.0,7.0,0,,,1,NA,1,NA,1,0,misc. operationscompta vrt wtnforwardfx,00500106021Contassur,10_379807979_Advent Geneva29_379807979_CACEIS,100.0,forwards,,Non-Trade,Trade,0
3573,2020-04-03,,0,0.0,nan,,1216632635.0,nan,0.0,,EUR,-116411.89,CACEIS,00500106017,,00500106017,nan,,OKEF86441102,-116411.89,116411.89,,caceis,,,,04-03-2020,nan,8_379807979_CACEIS,OB,,04-03-2020,misc. operations,misc. operationscompta vrt wtn,,,,,5e8abed51554581fb0e7e068,"Advent Geneva,CACEISOKEF86441102EUR",2020-04-03,-116411.89,0.0,0.0,nan,,1216632652.0,nan,-116411.89,0.0,EUR,,Contassur,OKEF86441102,GBP FORWARD,Contassur,nan,forwards,OKEF86441102,116411.89,116411.89,,caceis,105236.35,,,04-03-2020,19_379807979_Advent Geneva,nan,OB,,03-20-2020,nan,forwardfx,,,,,5e8abed51554581fb0e7e07b,"Advent Geneva,CACEISOKEF86441102EUR",0.0,,UMR_One_to_One,1,1,1,1,1,0,1,0,,0.0,14.0,0,,,1,NA,1,NA,1,0,misc. operationscompta vrt wtnforwardfx,00500106017Contassur,19_379807979_Advent Geneva8_379807979_CACEIS,100.0,forwards,,Non-Trade,Trade,0
3574,2020-04-03,,0,0.0,nan,,1216632608.0,nan,0.0,,EUR,124803.58,CACEIS,00500106017,,00500106017,nan,,OKEF86441102,124803.58,124803.58,,caceis,,,,04-03-2020,nan,11_379807979_CACEIS,OB,,04-03-2020,misc. operations,misc. operationscompta vrt wtn,,,,,5e8abed51554581fb0e7e054,"Advent Geneva,CACEISOKEF86441102EUR",2020-04-03,124803.58,0.0,0.0,nan,,1216632639.0,nan,124803.58,0.0,EUR,,Contassur,OKEF86441102,EURFORWARD,Contassur,nan,forwards,OKEF86441102,-124803.58,124803.58,,caceis,124803.58,,,04-03-2020,23_379807979_Advent Geneva,nan,OB,,03-26-2020,nan,forwardfx,,,,,5e8abed51554581fb0e7e072,"Advent Geneva,CACEISOKEF86441102EUR",0.0,,UMR_One_to_One,1,1,1,1,1,0,1,0,,0.0,8.0,0,,,1,NA,1,NA,1,0,misc. operationscompta vrt wtnforwardfx,00500106017Contassur,23_379807979_Advent Geneva11_379807979_CACEIS,100.0,forwards,,Non-Trade,Trade,0
3575,2020-04-03,,0,0.0,nan,,1216632661.0,nan,0.0,,USD,-137645.87,CACEIS,00500106021,,00500106021,nan,,OKEF86441102,-137645.87,137645.87,,caceis,,,,04-03-2020,nan,28_379807979_CACEIS,OB,,04-03-2020,misc. operations,misc. operationscompta vrt wtn,,,,,5e8abed51554581fb0e7e089,"Advent Geneva,CACEISOKEF86441102USD",2020-04-03,-137645.87,0.0,0.0,nan,,1216632653.0,nan,-137645.87,0.0,USD,,Contassur,OKEF86441102,EURFORWARD,Contassur,nan,forwards,OKEF86441102,137645.87,137645.87,,caceis,124803.58,,,04-03-2020,9_379807979_Advent Geneva,nan,OB,,03-26-2020,nan,forwardfx,,,,,5e8abed51554581fb0e7e07d,"Advent Geneva,CACEISOKEF86441102USD",0.0,,UMR_One_to_One,1,1,1,1,1,0,1,0,,0.0,8.0,0,,,1,NA,1,NA,1,0,misc. operationscompta vrt wtnforwardfx,00500106021Contassur,9_379807979_Advent Geneva28_379807979_CACEIS,100.0,forwards,,Non-Trade,Trade,0
